0.0,0.2,0.3,0.4,0.5,0.6
0.0,-2.5774371423534,-1.901932783884,-1.2264284254248001,-1.515137265738,-1.8038461060512
0.0,-2.8894004401920004,-2.2209897194484,-1.5525789987048,-1.6871805250799998,-1.8217820514654
0.0,-3.2013637380408,-2.5400466550128,-1.8787295719848,-1.8592237844322,-1.8397179968796
0.0,-3.5133270358896,-2.8591035905772,-2.2048801452648,-2.0312670437844,-1.8576539422938
0.0,-3.0380590901207993,-2.7811080407712,-2.5241569914216,-2.0954908282253997,-1.6668246650292
0.0,-2.562791144352,-2.7031124909652,-2.8434338375783996,-2.1597146126664,-1.4759953877646002
0.0,-2.0875231985832,-2.6251169411592,-3.1627106837352,-2.2239383971176,-1.2851661105
0.0,-2.1673855853454,-2.4385707049212004,-2.7097558245072,-2.1026582255274,-1.4955606265374
0.0,-2.2472479721076,-2.2520244686934,-2.2568009652792003,-1.9813780539269998,-1.7059551425747999
0.0,-2.3271103588698,-2.0654782324656003,-1.8038461060512,-1.8600978823368002,-1.9163496586122
0.0,-2.5774371423534,-1.901932783884,-1.2264284254248001,-1.515137265738,-1.8038461060512
0.0,-2.8894004401920004,-2.2209897194484,-1.5525789987048,-1.6871805250799998,-1.8217820514654
0.0,-3.2013637380408,-2.5400466550128,-1.8787295719848,-1.8592237844322,-1.8397179968796
0.0,-3.5133270358896,-2.8591035905772,-2.2048801452648,-2.0312670437844,-1.8576539422938
0.0,-3.0380590901207993,-2.7811080407712,-2.5241569914216,-2.0954908282253997,-1.6668246650292
0.0,-2.562791144352,-2.7031124909652,-2.8434338375783996,-2.1597146126664,-1.4759953877646002
0.0,-2.0875231985832,-2.6251169411592,-3.1627106837352,-2.2239383971176,-1.2851661105
0.0,-2.1673855853454,-2.4385707049212004,-2.7097558245072,-2.1026582255274,-1.4955606265374
0.0,-2.2472479721076,-2.2520244686934,-2.2568009652792003,-1.9813780539269998,-1.7059551425747999
0.0,-2.3271103588698,-2.0654782324656003,-1.8038461060512,-1.8600978823368002,-1.9163496586122
0.0,-2.5774371423534,-1.901932783884,-1.2264284254248001,-1.515137265738,-1.8038461060512
0.0,-2.8894004401920004,-2.2209897194484,-1.5525789987048,-1.6871805250799998,-1.8217820514654
0.0,-3.2013637380408,-2.5400466550128,-1.8787295719848,-1.8592237844322,-1.8397179968796
0.0,-3.5133270358896,-2.8591035905772,-2.2048801452648,-2.0312670437844,-1.8576539422938
0.0,-3.0380590901207993,-2.7811080407712,-2.5241569914216,-2.0954908282253997,-1.6668246650292
0.0,-2.562791144352,-2.7031124909652,-2.8434338375783996,-2.1597146126664,-1.4759953877646002
0.0,-2.0875231985832,-2.6251169411592,-3.1627106837352,-2.2239383971176,-1.2851661105
0.0,-2.1673855853454,-2.4385707049212004,-2.7097558245072,-2.1026582255274,-1.4955606265374
0.0,-2.2472479721076,-2.2520244686934,-2.2568009652792003,-1.9813780539269998,-1.7059551425747999
0.0,-2.3271103588698,-2.0654782324656003,-1.8038461060512,-1.8600978823368002,-1.9163496586122
0.0,-2.5774371423534,-1.901932783884,-1.2264284254248001,-1.515137265738,-1.8038461060512
0.0,-2.8894004401920004,-2.2209897194484,-1.5525789987048,-1.6871805250799998,-1.8217820514654
0.0,-3.2013637380408,-2.5400466550128,-1.8787295719848,-1.8592237844322,-1.8397179968796
0.0,-3.5133270358896,-2.8591035905772,-2.2048801452648,-2.0312670437844,-1.8576539422938
0.0,-3.0380590901207993,-2.7811080407712,-2.5241569914216,-2.0954908282253997,-1.6668246650292
0.0,-2.562791144352,-2.7031124909652,-2.8434338375783996,-2.1597146126664,-1.4759953877646002
0.0,-2.0875231985832,-2.6251169411592,-3.1627106837352,-2.2239383971176,-1.2851661105
0.0,-2.1673855853454,-2.4385707049212004,-2.7097558245072,-2.1026582255274,-1.4955606265374
0.0,-2.2472479721076,-2.2520244686934,-2.2568009652792003,-1.9813780539269998,-1.7059551425747999
0.0,-2.3271103588698,-2.0654782324656003,-1.8038461060512,-1.8600978823368002,-1.9163496586122
0.0,-2.5774371423534,-1.901932783884,-1.2264284254248001,-1.515137265738,-1.8038461060512
0.0,-2.8894004401920004,-2.2209897194484,-1.5525789987048,-1.6871805250799998,-1.8217820514654
0.0,-3.2013637380408,-2.5400466550128,-1.8787295719848,-1.8592237844322,-1.8397179968796
0.0,-3.5133270358896,-2.8591035905772,-2.2048801452648,-2.0312670437844,-1.8576539422938
0.0,-3.0380590901207993,-2.7811080407712,-2.5241569914216,-2.0954908282253997,-1.6668246650292
0.0,-2.562791144352,-2.7031124909652,-2.8434338375783996,-2.1597146126664,-1.4759953877646002
0.0,-2.0875231985832,-2.6251169411592,-3.1627106837352,-2.2239383971176,-1.2851661105
0.0,-2.1673855853454,-2.4385707049212004,-2.7097558245072,-2.1026582255274,-1.4955606265374
0.0,-2.2472479721076,-2.2520244686934,-2.2568009652792003,-1.9813780539269998,-1.7059551425747999
0.0,-2.3271103588698,-2.0654782324656003,-1.8038461060512,-1.8600978823368002,-1.9163496586122
0.0,-2.5774371423534,-1.901932783884,-1.2264284254248001,-1.515137265738,-1.8038461060512
0.0,-2.8894004401920004,-2.2209897194484,-1.5525789987048,-1.6871805250799998,-1.8217820514654
0.0,-3.2013637380408,-2.5400466550128,-1.8787295719848,-1.8592237844322,-1.8397179968796
0.0,-3.5133270358896,-2.8591035905772,-2.2048801452648,-2.0312670437844,-1.8576539422938
0.0,-3.0380590901207993,-2.7811080407712,-2.5241569914216,-2.0954908282253997,-1.6668246650292
0.0,-2.562791144352,-2.7031124909652,-2.8434338375783996,-2.1597146126664,-1.4759953877646002
0.0,-2.0875231985832,-2.6251169411592,-3.1627106837352,-2.2239383971176,-1.2851661105
0.0,-2.1673855853454,-2.4385707049212004,-2.7097558245072,-2.1026582255274,-1.4955606265374
0.0,-2.2472479721076,-2.2520244686934,-2.2568009652792003,-1.9813780539269998,-1.7059551425747999
0.0,-2.3271103588698,-2.0654782324656003,-1.8038461060512,-1.8600978823368002,-1.9163496586122
0.0,-2.5774371423534,-1.901932783884,-1.2264284254248001,-1.515137265738,-1.8038461060512
0.0,-2.8894004401920004,-2.2209897194484,-1.5525789987048,-1.6871805250799998,-1.8217820514654
0.0,-3.2013637380408,-2.5400466550128,-1.8787295719848,-1.8592237844322,-1.8397179968796
0.0,-3.5133270358896,-2.8591035905772,-2.2048801452648,-2.0312670437844,-1.8576539422938
0.0,-3.0380590901207993,-2.7811080407712,-2.5241569914216,-2.0954908282253997,-1.6668246650292
0.0,-2.562791144352,-2.7031124909652,-2.8434338375783996,-2.1597146126664,-1.4759953877646002
0.0,-2.0875231985832,-2.6251169411592,-3.1627106837352,-2.2239383971176,-1.2851661105
0.0,-2.1673855853454,-2.4385707049212004,-2.7097558245072,-2.1026582255274,-1.4955606265374
0.0,-2.2472479721076,-2.2520244686934,-2.2568009652792003,-1.9813780539269998,-1.7059551425747999
0.0,-2.3271103588698,-2.0654782324656003,-1.8038461060512,-1.8600978823368002,-1.9163496586122
0.0,-2.5774371423534,-1.901932783884,-1.2264284254248001,-1.515137265738,-1.8038461060512
0.0,-2.8894004401920004,-2.2209897194484,-1.5525789987048,-1.6871805250799998,-1.8217820514654
0.0,-3.2013637380408,-2.5400466550128,-1.8787295719848,-1.8592237844322,-1.8397179968796
0.0,-3.5133270358896,-2.8591035905772,-2.2048801452648,-2.0312670437844,-1.8576539422938
0.0,-3.0380590901207993,-2.7811080407712,-2.5241569914216,-2.0954908282253997,-1.6668246650292
0.0,-2.562791144352,-2.7031124909652,-2.8434338375783996,-2.1597146126664,-1.4759953877646002
0.0,-2.0875231985832,-2.6251169411592,-3.1627106837352,-2.2239383971176,-1.2851661105
0.0,-2.1673855853454,-2.4385707049212004,-2.7097558245072,-2.1026582255274,-1.4955606265374
0.0,-2.2472479721076,-2.2520244686934,-2.2568009652792003,-1.9813780539269998,-1.7059551425747999
0.0,-2.3271103588698,-2.0654782324656003,-1.8038461060512,-1.8600978823368002,-1.9163496586122
0.0,-2.5774371423534,-1.901932783884,-1.2264284254248001,-1.515137265738,-1.8038461060512
0.0,-2.8894004401920004,-2.2209897194484,-1.5525789987048,-1.6871805250799998,-1.8217820514654
0.0,-3.2013637380408,-2.5400466550128,-1.8787295719848,-1.8592237844322,-1.8397179968796
0.0,-3.5133270358896,-2.8591035905772,-2.2048801452648,-2.0312670437844,-1.8576539422938
0.0,-3.0380590901207993,-2.7811080407712,-2.5241569914216,-2.0954908282253997,-1.6668246650292
0.0,-2.562791144352,-2.7031124909652,-2.8434338375783996,-2.1597146126664,-1.4759953877646002
0.0,-2.0875231985832,-2.6251169411592,-3.1627106837352,-2.2239383971176,-1.2851661105
0.0,-2.1673855853454,-2.4385707049212004,-2.7097558245072,-2.1026582255274,-1.4955606265374
0.0,-2.2472479721076,-2.2520244686934,-2.2568009652792003,-1.9813780539269998,-1.7059551425747999
0.0,-2.3271103588698,-2.0654782324656003,-1.8038461060512,-1.8600978823368002,-1.9163496586122
0.0,-2.5774371423534,-1.901932783884,-1.2264284254248001,-1.515137265738,-1.8038461060512
0.0,-2.8894004401920004,-2.2209897194484,-1.5525789987048,-1.6871805250799998,-1.8217820514654
0.0,-3.2013637380408,-2.5400466550128,-1.8787295719848,-1.8592237844322,-1.8397179968796
0.0,-3.5133270358896,-2.8591035905772,-2.2048801452648,-2.0312670437844,-1.8576539422938
0.0,-3.0380590901207993,-2.7811080407712,-2.5241569914216,-2.0954908282253997,-1.6668246650292
0.0,-2.562791144352,-2.7031124909652,-2.8434338375783996,-2.1597146126664,-1.4759953877646002
0.0,-2.0875231985832,-2.6251169411592,-3.1627106837352,-2.2239383971176,-1.2851661105
0.0,-2.1673855853454,-2.4385707049212004,-2.7097558245072,-2.1026582255274,-1.4955606265374
0.0,-2.2472479721076,-2.2520244686934,-2.2568009652792003,-1.9813780539269998,-1.7059551425747999
0.0,-2.3271103588698,-2.0654782324656003,-1.8038461060512,-1.8600978823368002,-1.9163496586122
